seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
1,139.07169699668884,2.727895498275757,2.744114875793457,1.3957245349884033,1.4018023014068604,0.00818557571619749,0.0034482411574572325,0.017617950215935707,0.01236466970294714,0.059773895889520645,0.0510810986161232,0.007363907992839813,0.03533162176609039,0.02159152552485466,0.04533907398581505,0.011142832227051258,0.006093346513807774,0.033259544521570206,0.022248070687055588
2,105.06941485404968,2.828042507171631,2.7749979496002197,1.429099678993225,1.432814121246338,0.01381392776966095,0.010679295286536217,0.06926971673965454,0.05802147835493088,0.20139001309871674,0.18674026429653168,0.03479602187871933,0.07257317751646042,0.14755025506019592,0.19210152328014374,0.1260070651769638,0.03762176260352135,0.07052136212587357,0.12285877019166946
3,174.2154200077057,2.872688055038452,2.7135956287384033,1.4587551355361938,1.3968048095703125,0.005462160799652338,0.009823025204241276,0.0029465630650520325,0.0019548337440937757,0.001631682156585157,0.017932655289769173,0.006976928561925888,0.018259664997458458,0.002419817028567195,0.004031110089272261,0.02376360259950161,0.005556647665798664,0.021614395081996918,0.004482428543269634
4,122.58098602294922,2.7344706058502197,2.6347885131835938,1.3906972408294678,1.3608286380767822,0.004692257847636938,0.006846603471785784,0.007337280083447695,0.007770312950015068,0.01686382293701172,0.009665662422776222,0.0075554014183580875,0.023580053821206093,0.03854977712035179,0.01580967754125595,0.014758756384253502,0.01614002138376236,0.0457892008125782,0.043400220572948456
5,93.5434181690216,2.7850611209869385,2.6970739364624023,1.4191396236419678,1.3884915113449097,0.003326712641865015,0.006372357252985239,0.005318327806890011,0.011464384384453297,0.026586100459098816,0.003968969918787479,0.005657498259097338,0.017765024676918983,0.02991180494427681,0.03949936851859093,0.012085840106010437,0.018517017364501953,0.014529488049447536,0.03820526972413063
6,106.03370428085327,2.7385976314544678,2.7366063594818115,1.408674955368042,1.4100313186645508,0.005590097978711128,0.006833401508629322,0.0020389165729284286,0.002501452574506402,0.01198486890643835,0.01052923034876585,0.0069368560798466206,0.013429425656795502,0.00962167140096426,0.013391437940299511,0.00889295432716608,0.014291927218437195,0.008474697358906269,0.008946025744080544
7,109.91336822509766,2.6737725734710693,2.720156192779541,1.3733267784118652,1.398815393447876,0.0108006177470088,0.007438468746840954,0.003324697492644191,0.003243951825425029,0.020019439980387688,0.016892772167921066,0.003663129173219204,0.0071831755340099335,0.010712130926549435,0.015089426189661026,0.011419274844229221,0.006184067577123642,0.011038650758564472,0.020372580736875534
8,143.6956169605255,2.814607620239258,2.7499661445617676,1.4371105432510376,1.4076993465423584,0.004248584620654583,0.008139433339238167,0.004072769079357386,0.002502781804651022,0.0020603833254426718,0.020773956552147865,0.0033027413301169872,0.02053675428032875,0.0014202683232724667,0.0021221856586635113,0.03219693526625633,0.006000475026667118,0.013950004242360592,0.0018472321098670363
9,99.94853782653809,2.768641710281372,2.8267922401428223,1.4144997596740723,1.4406440258026123,0.00908278115093708,0.00287635438144207,0.007937666960060596,0.008440383709967136,0.026134036481380463,0.016101516783237457,0.009052611887454987,0.025574831292033195,0.023963356390595436,0.0362606979906559,0.009715056046843529,0.005069967359304428,0.013643299229443073,0.025580158457159996
10,118.80188274383545,2.750596046447754,2.7277920246124268,1.4093273878097534,1.4045463800430298,0.012185552157461643,0.014303634874522686,0.0017981929704546928,0.0011726976372301579,0.0154356574639678,0.015283651649951935,0.004193867556750774,0.011110284365713596,0.007225850131362677,0.0090226074680686,0.030560143291950226,0.003410765901207924,0.010272334329783916,0.007121949922293425
